Datetime,URL,status code,Complaints Or Feedbacks
2019-01-19 23:16:08,/products/images/15.jpg,200,4
2019-01-20 04:14:58,/,200,2
2019-01-20 04:19:15,/products/27,200,2
2019-01-20 04:19:15,/products/images/27.jpg,200,5
2019-01-20 04:20:44,/products/48,200,3
2019-01-20 04:20:44,/products/images/48.jpg,100,7
2019-01-20 04:24:20,/products/12,200,7
2019-01-20 04:24:20,/products/images/12.jpg,503,95
2019-01-20 06:04:19,/,200,1
2019-01-20 06:05:24,/products/27,200,10
2019-01-20 06:05:24,/products/images/27.jpg,100,5
2019-01-20 06:08:47,/products/19,200,10
2019-01-20 06:08:47,/products/images/19.jpg,200,4
2019-01-20 06:11:37,/products/30,404,80
2019-01-20 06:11:37,/products/images/30.jpg,200,0
2019-01-20 06:16:29,/products/33,200,0
2019-01-20 06:16:29,/products/images/33.jpg,100,7
2019-01-20 06:17:35,/products/51,200,0
2019-01-20 06:17:35,/products/images/51.jpg,100,4
2019-01-20 09:34:30,/,200,1
2019-01-20 09:36:45,/products/46,100,6
2019-01-20 09:36:45,/products/images/46.jpg,200,10
2019-01-20 13:27:10,/,200,5
2019-01-20 13:32:08,/products/11,200,2
2019-01-20 13:32:08,/products/images/11.jpg,200,10
2019-01-20 14:47:01,/,200,2
2019-01-20 14:51:36,/products/2,100,4
2019-01-20 14:51:36,/products/images/2.jpg,503,70
2019-01-20 14:53:59,/products/49,100,3
2019-01-20 14:53:59,/products/images/49.jpg,404,68
2019-01-20 14:58:21,/products/16,503,42
2019-01-20 14:58:21,/products/images/16.jpg,200,6
2019-01-20 14:59:40,/products/35,503,87
2019-01-20 14:59:40,/products/images/35.jpg,200,1
2019-01-20 15:00:39,/products/8,100,2
2019-01-20 15:00:39,/products/images/8.jpg,200,4
2019-01-20 15:01:27,/products/41,200,0
2019-01-20 15:01:27,/products/images/41.jpg,100,0
2019-01-20 15:04:36,/products/14,200,3
2019-01-20 15:04:36,/products/images/14.jpg,200,9
2019-01-20 17:01:25,/,503,72
2019-01-20 17:05:05,/products/48,200,10
2019-01-20 17:05:05,/products/images/48.jpg,200,7
2019-01-20 17:08:37,/products/47,100,0
2019-01-20 17:08:37,/products/images/47.jpg,200,7
2019-01-20 17:11:40,/products/30,404,100
2019-01-20 17:11:40,/products/images/30.jpg,100,1
2019-01-20 17:16:17,/products/26,200,0
2019-01-20 17:16:17,/products/images/26.jpg,200,8
2019-01-20 17:18:06,/products/16,100,8
2019-01-20 17:18:06,/products/images/16.jpg,100,6
2019-01-20 17:19:13,/products/16,503,88
2019-01-20 17:19:13,/products/images/16.jpg,200,8
2019-01-20 17:23:51,/products/43,200,4
2019-01-20 17:23:51,/products/images/43.jpg,200,7
2019-01-20 19:42:02,/,200,2
2019-01-20 19:44:10,/products/3,100,2
2019-01-20 19:44:10,/products/images/3.jpg,200,3
2019-01-21 00:37:15,/,200,9
2019-01-21 00:37:36,/products/13,200,9
2019-01-21 00:37:36,/products/images/13.jpg,200,2
2019-01-21 00:37:48,/products/39,200,6
2019-01-21 00:37:48,/products/images/39.jpg,200,10
2019-01-21 01:17:50,/,200,9
2019-01-21 01:20:55,/products/13,200,6
2019-01-21 01:20:55,/products/images/13.jpg,200,1
2019-01-21 01:24:14,/products/21,200,2
2019-01-21 01:24:14,/products/images/21.jpg,200,7
2019-01-21 01:25:34,/products/20,100,2
2019-01-21 01:25:34,/products/images/20.jpg,200,10
2019-01-21 01:29:47,/products/7,503,36
2019-01-21 01:29:47,/products/images/7.jpg,100,3
2019-01-21 01:33:56,/products/41,503,74
2019-01-21 01:33:56,/products/images/41.jpg,200,5
2019-01-21 01:38:40,/products/27,200,7
2019-01-21 01:38:40,/products/images/27.jpg,200,6
2019-01-21 01:40:06,/products/41,200,2
2019-01-21 01:40:06,/products/images/41.jpg,100,6
2019-01-21 03:35:03,/,200,6
2019-01-21 03:35:23,/products/12,200,8
2019-01-21 03:35:23,/products/images/12.jpg,200,9
2019-01-21 03:38:32,/products/31,100,5
2019-01-21 03:38:32,/products/images/31.jpg,200,1
2019-01-21 03:42:50,/products/8,200,2
2019-01-21 03:42:50,/products/images/8.jpg,200,5
2019-01-21 03:46:57,/products/32,503,95
2019-01-21 03:46:57,/products/images/32.jpg,100,3
2019-01-21 03:48:46,/products/11,100,5
2019-01-21 03:48:46,/products/images/11.jpg,200,5
2019-01-21 03:51:47,/products/1,200,0
2019-01-21 03:51:47,/products/images/1.jpg,200,6
2019-01-21 03:54:45,/products/20,200,1
2019-01-21 03:54:45,/products/images/20.jpg,200,2
2019-01-21 04:47:35,/,100,2
2019-01-21 04:51:20,/products/34,200,2
2019-01-21 04:51:20,/products/images/34.jpg,200,9
2019-01-21 09:46:41,/,200,3
2019-01-21 09:48:52,/products/30,100,0
2019-01-21 09:48:52,/products/images/30.jpg,200,9
2019-01-21 09:52:39,/products/17,503,61
2019-01-21 09:52:39,/products/images/17.jpg,503,73
2019-01-21 12:21:03,/,200,7
2019-01-21 12:22:15,/products/34,200,5
2019-01-21 12:22:15,/products/images/34.jpg,200,0
2019-01-21 12:25:34,/products/22,200,7
2019-01-21 12:25:34,/products/images/22.jpg,200,9
2019-01-21 12:28:20,/products/48,200,1
2019-01-21 12:28:20,/products/images/48.jpg,404,69
2019-01-21 12:32:58,/products/19,100,9
2019-01-21 12:32:58,/products/images/19.jpg,100,7
2019-01-21 16:19:01,/,200,1
2019-01-21 16:21:08,/products/14,200,5
2019-01-21 16:21:08,/products/images/14.jpg,100,2
2019-01-21 16:22:03,/products/8,200,2
2019-01-21 16:22:03,/products/images/8.jpg,100,8
2019-01-21 16:25:14,/products/39,200,5
2019-01-21 16:25:14,/products/images/39.jpg,200,3
2019-01-21 16:28:19,/products/45,200,7
2019-01-21 16:28:19,/products/images/45.jpg,404,85
2019-01-21 16:30:06,/products/26,200,4
2019-01-21 16:30:06,/products/images/26.jpg,200,4
2019-01-21 16:31:46,/products/20,200,9
2019-01-21 16:31:46,/products/images/20.jpg,100,0
2019-01-21 16:33:41,/products/48,100,4
2019-01-21 16:33:41,/products/images/48.jpg,100,4
2019-01-21 20:12:51,/,200,0
2019-01-21 20:15:18,/products/46,100,2
2019-01-21 20:15:18,/products/images/46.jpg,200,5
2019-01-21 20:17:57,/products/11,200,2
2019-01-21 20:17:57,/products/images/11.jpg,200,10
2019-01-21 20:18:12,/products/1,404,96
2019-01-21 20:18:12,/products/images/1.jpg,404,57
2019-01-21 20:20:56,/products/24,200,7
2019-01-21 20:20:56,/products/images/24.jpg,200,10
2019-01-21 20:22:18,/products/23,200,0
2019-01-21 20:22:18,/products/images/23.jpg,404,43
2019-01-21 23:08:58,/,100,8
2019-01-21 23:11:10,/products/37,100,8
2019-01-21 23:11:10,/products/images/37.jpg,404,56
2019-01-21 23:15:45,/products/35,200,7
2019-01-21 23:15:45,/products/images/35.jpg,200,5
2019-01-21 23:20:08,/products/13,200,9
2019-01-21 23:20:08,/products/images/13.jpg,200,8
2019-01-21 23:20:32,/products/35,200,1
2019-01-21 23:20:32,/products/images/35.jpg,503,95
2019-01-21 23:21:20,/products/7,100,0
2019-01-21 23:21:20,/products/images/7.jpg,200,10
2019-01-22 02:59:44,/,200,8
2019-01-22 03:01:32,/products/23,100,8
2019-01-22 03:01:32,/products/images/23.jpg,200,6
2019-01-22 03:04:26,/products/51,200,6
2019-01-22 03:04:26,/products/images/51.jpg,100,7
2019-01-22 03:08:52,/products/50,404,81
2019-01-22 03:08:52,/products/images/50.jpg,200,10
2019-01-22 03:09:54,/products/50,200,9
2019-01-22 03:09:54,/products/images/50.jpg,100,7
2019-01-22 03:10:10,/products/29,200,6
2019-01-22 03:10:10,/products/images/29.jpg,100,0
2019-01-22 07:57:46,/,100,5
2019-01-22 08:00:48,/products/10,200,10
2019-01-22 08:00:48,/products/images/10.jpg,200,7
2019-01-22 08:03:32,/products/44,200,4
2019-01-22 08:03:32,/products/images/44.jpg,200,9
2019-01-22 08:07:34,/products/23,200,0
2019-01-22 08:07:34,/products/images/23.jpg,200,9
2019-01-22 10:28:49,/,200,6
2019-01-22 13:33:48,/,200,7
2019-01-22 13:34:22,/products/21,503,57
2019-01-22 13:34:22,/products/images/21.jpg,200,1
2019-01-22 13:36:10,/products/24,503,74
2019-01-22 13:36:10,/products/images/24.jpg,200,5
2019-01-22 13:39:47,/products/2,200,8
2019-01-22 13:39:47,/products/images/2.jpg,200,8
2019-01-22 13:43:40,/products/36,100,0
2019-01-22 13:43:40,/products/images/36.jpg,200,2
2019-01-22 14:14:09,/,100,1
2019-01-22 14:52:35,/,200,1
2019-01-22 14:55:06,/products/3,200,10
2019-01-22 14:55:06,/products/images/3.jpg,200,5
2019-01-22 14:55:14,/products/12,100,5
2019-01-22 14:55:14,/products/images/12.jpg,200,5
2019-01-22 14:59:48,/products/50,200,9
2019-01-22 14:59:48,/products/images/50.jpg,200,2
2019-01-22 15:00:10,/products/45,200,1
2019-01-22 15:00:10,/products/images/45.jpg,404,74
2019-01-22 15:04:30,/products/42,200,6
2019-01-22 15:04:30,/products/images/42.jpg,200,1
2019-01-22 15:07:20,/products/5,200,5
2019-01-22 15:07:20,/products/images/5.jpg,200,5
2019-01-22 15:11:23,/products/5,200,0
2019-01-22 15:11:23,/products/images/5.jpg,200,6
2019-01-22 15:14:54,/products/6,100,3
2019-01-22 15:14:54,/products/images/6.jpg,200,7
2019-01-22 15:18:39,/products/2,200,4
2019-01-22 15:18:39,/products/images/2.jpg,100,1
2019-01-22 17:17:29,/,404,54
2019-01-22 17:21:56,/products/20,200,6
2019-01-22 17:21:56,/products/images/20.jpg,100,7
2019-01-22 17:23:57,/products/10,200,0
2019-01-22 17:23:57,/products/images/10.jpg,200,0
2019-01-22 17:24:47,/products/33,200,9
2019-01-22 17:24:47,/products/images/33.jpg,404,79
2019-01-22 17:26:18,/products/19,200,9
2019-01-22 17:26:18,/products/images/19.jpg,200,4
2019-01-22 17:26:22,/products/36,503,79
2019-01-22 17:26:22,/products/images/36.jpg,200,2
2019-01-22 17:28:57,/products/27,200,4
2019-01-22 17:28:57,/products/images/27.jpg,200,9
2019-01-22 17:31:51,/products/18,200,0
2019-01-22 17:31:51,/products/images/18.jpg,200,3
2019-01-22 20:20:15,/,200,4
2019-01-22 20:21:18,/products/7,100,3
2019-01-22 20:21:18,/products/images/7.jpg,200,10
2019-01-22 20:22:28,/products/38,200,8
2019-01-22 20:22:28,/products/images/38.jpg,200,0
2019-01-22 20:24:30,/products/33,200,1
2019-01-22 20:24:30,/products/images/33.jpg,100,6
2019-01-22 20:26:59,/products/36,200,7
2019-01-22 20:26:59,/products/images/36.jpg,200,8
2019-01-22 21:42:37,/,200,1
2019-01-22 21:46:51,/products/23,100,10
2019-01-22 21:46:51,/products/images/23.jpg,200,10
2019-01-22 21:50:24,/products/6,100,3
2019-01-22 21:50:24,/products/images/6.jpg,200,2
2019-01-23 02:17:01,/,200,4
2019-01-23 02:19:46,/products/38,200,5
2019-01-23 02:19:46,/products/images/38.jpg,200,0
2019-01-23 02:23:35,/products/7,200,3
2019-01-23 02:23:35,/products/images/7.jpg,200,3
2019-01-23 02:28:11,/products/17,503,72
2019-01-23 02:28:11,/products/images/17.jpg,200,2
2019-01-23 02:28:26,/products/20,100,5
2019-01-23 02:28:26,/products/images/20.jpg,200,0
2019-01-23 02:56:42,/,404,49
2019-01-23 02:57:24,/products/19,200,4
2019-01-23 02:57:24,/products/images/19.jpg,100,0
2019-01-23 03:00:33,/products/34,503,64
2019-01-23 03:00:33,/products/images/34.jpg,200,7
2019-01-23 03:04:22,/products/40,100,6
2019-01-23 03:04:22,/products/images/40.jpg,200,2
2019-01-23 03:06:59,/products/43,503,52
2019-01-23 03:06:59,/products/images/43.jpg,200,3
2019-01-23 03:07:59,/products/48,100,10
2019-01-23 03:07:59,/products/images/48.jpg,100,9
2019-01-23 03:10:56,/products/13,200,0
2019-01-23 03:10:56,/products/images/13.jpg,100,9
2019-01-23 06:34:14,/,200,9
2019-01-23 06:35:40,/products/3,404,81
2019-01-23 06:35:40,/products/images/3.jpg,100,6
2019-01-23 06:37:26,/products/12,200,9
2019-01-23 06:37:26,/products/images/12.jpg,200,5
2019-01-23 06:39:56,/products/13,200,7
2019-01-23 06:39:56,/products/images/13.jpg,200,7
2019-01-23 06:42:23,/products/7,100,4
2019-01-23 06:42:23,/products/images/7.jpg,200,8
2019-01-23 06:45:10,/products/21,200,6
2019-01-23 06:45:10,/products/images/21.jpg,200,4
2019-01-23 06:45:41,/products/19,200,8
2019-01-23 06:45:41,/products/images/19.jpg,200,9
2019-01-23 06:48:08,/products/41,200,7
2019-01-23 06:48:08,/products/images/41.jpg,200,6
2019-01-23 06:50:41,/products/42,200,3
2019-01-23 06:50:41,/products/images/42.jpg,100,5
2019-01-23 11:07:42,/,200,6
2019-01-23 11:08:59,/products/17,200,5
2019-01-23 11:08:59,/products/images/17.jpg,200,10
2019-01-23 11:12:43,/products/10,200,4
2019-01-23 11:12:43,/products/images/10.jpg,200,7
2019-01-23 11:14:44,/products/6,200,7
2019-01-23 11:14:44,/products/images/6.jpg,100,3
2019-01-23 11:19:32,/products/23,503,63
2019-01-23 11:19:32,/products/images/23.jpg,200,1
2019-01-23 11:33:10,/,200,4
2019-01-23 11:33:44,/products/43,200,3
2019-01-23 11:33:44,/products/images/43.jpg,404,34
2019-01-23 11:34:06,/products/36,100,9
2019-01-23 11:34:06,/products/images/36.jpg,200,0
2019-01-23 11:37:11,/products/40,100,9
2019-01-23 11:37:11,/products/images/40.jpg,200,8
2019-01-23 11:53:38,/,100,4
2019-01-23 11:54:46,/products/31,200,0
2019-01-23 11:54:46,/products/images/31.jpg,200,5
2019-01-23 11:56:21,/products/40,200,5
2019-01-23 11:56:21,/products/images/40.jpg,100,0
2019-01-23 12:00:37,/products/7,200,1
2019-01-23 12:00:37,/products/images/7.jpg,200,4
2019-01-23 12:01:45,/products/29,200,8
2019-01-23 12:01:45,/products/images/29.jpg,200,10
2019-01-23 12:03:51,/products/24,200,10
2019-01-23 12:03:51,/products/images/24.jpg,200,10
2019-01-23 12:41:09,/,200,4
2019-01-23 12:44:01,/products/5,100,3
2019-01-23 12:44:01,/products/images/5.jpg,100,1
2019-01-23 12:45:51,/products/24,200,10
2019-01-23 12:45:51,/products/images/24.jpg,100,0
2019-01-23 12:50:51,/products/8,200,6
2019-01-23 12:50:51,/products/images/8.jpg,100,10
2019-01-23 12:53:46,/products/23,503,73
2019-01-23 12:53:46,/products/images/23.jpg,404,71
2019-01-23 12:57:01,/products/51,100,4
2019-01-23 12:57:01,/products/images/51.jpg,404,59
2019-01-23 12:57:23,/products/47,200,6
2019-01-23 12:57:23,/products/images/47.jpg,200,8
2019-01-23 13:02:10,/products/35,200,6
2019-01-23 13:02:10,/products/images/35.jpg,200,5
2019-01-23 13:07:07,/products/28,100,2
2019-01-23 13:07:07,/products/images/28.jpg,200,1
2019-01-23 13:29:39,/,200,5
2019-01-23 13:30:40,/products/41,200,7
2019-01-23 13:30:40,/products/images/41.jpg,200,6
2019-01-23 13:31:25,/products/50,200,7
2019-01-23 13:31:25,/products/images/50.jpg,200,6
2019-01-23 13:31:52,/products/51,100,10
2019-01-23 13:31:52,/products/images/51.jpg,200,6
2019-01-23 13:32:36,/products/35,200,5
2019-01-23 13:32:36,/products/images/35.jpg,100,10
2019-01-23 13:32:39,/products/40,200,5
2019-01-23 13:32:39,/products/images/40.jpg,200,2
2019-01-23 13:37:17,/products/4,200,7
2019-01-23 13:37:17,/products/images/4.jpg,100,2
2019-01-23 13:38:20,/products/31,100,7
2019-01-23 13:38:20,/products/images/31.jpg,200,9
2019-01-23 13:45:33,/,200,7
2019-01-23 13:47:12,/products/28,100,5
2019-01-23 13:47:12,/products/images/28.jpg,200,2
2019-01-23 13:50:29,/products/9,200,4
2019-01-23 13:50:29,/products/images/9.jpg,200,5
2019-01-23 13:54:30,/products/27,200,0
2019-01-23 13:54:30,/products/images/27.jpg,200,10
2019-01-23 18:07:14,/,200,7
2019-01-23 18:07:52,/products/38,200,8
2019-01-23 18:07:52,/products/images/38.jpg,503,97
2019-01-23 21:53:28,/,503,94
2019-01-23 21:57:25,/products/47,100,9
2019-01-23 21:57:25,/products/images/47.jpg,200,7
2019-01-23 22:01:55,/products/48,200,4
2019-01-23 22:01:55,/products/images/48.jpg,200,2
2019-01-23 22:05:27,/products/4,200,10
2019-01-23 22:05:27,/products/images/4.jpg,100,8
2019-01-23 22:08:22,/products/23,503,94
2019-01-23 22:08:22,/products/images/23.jpg,200,8
2019-01-23 22:12:08,/products/6,404,77
2019-01-23 22:12:08,/products/images/6.jpg,200,0
2019-01-23 22:12:21,/products/12,100,7
2019-01-23 22:12:21,/products/images/12.jpg,200,1
2019-01-24 01:32:56,/,200,0
2019-01-24 01:35:31,/products/11,200,3
2019-01-24 01:35:31,/products/images/11.jpg,100,3
2019-01-24 01:39:25,/products/30,200,7
2019-01-24 01:39:25,/products/images/30.jpg,200,8
2019-01-24 01:44:00,/products/26,200,1
2019-01-24 01:44:00,/products/images/26.jpg,200,2
2019-01-24 01:48:50,/products/11,200,5
2019-01-24 01:48:50,/products/images/11.jpg,200,0
2019-01-24 01:50:42,/products/13,200,1
2019-01-24 01:50:42,/products/images/13.jpg,200,4
2019-01-24 06:06:12,/,100,6
2019-01-24 06:10:09,/products/6,200,10
2019-01-24 06:10:09,/products/images/6.jpg,200,9
2019-01-24 06:11:00,/products/33,200,3
2019-01-24 06:11:00,/products/images/33.jpg,200,6
2019-01-24 06:11:15,/products/23,200,1
2019-01-24 06:11:15,/products/images/23.jpg,200,3
2019-01-24 06:12:15,/products/32,503,32
2019-01-24 06:12:15,/products/images/32.jpg,200,9
2019-01-24 10:27:57,/,503,70
2019-01-24 10:29:36,/products/4,503,57
2019-01-24 10:29:36,/products/images/4.jpg,200,7
2019-01-24 10:32:01,/products/34,200,1
2019-01-24 10:32:01,/products/images/34.jpg,200,4
2019-01-24 10:35:21,/products/14,200,2
2019-01-24 10:35:21,/products/images/14.jpg,200,8
2019-01-24 10:36:43,/products/44,100,2
2019-01-24 10:36:43,/products/images/44.jpg,200,1
2019-01-24 11:42:30,/,404,67
2019-01-24 11:43:24,/products/49,200,2
2019-01-24 11:43:24,/products/images/49.jpg,200,5
2019-01-24 11:47:46,/products/22,200,7
2019-01-24 11:47:46,/products/images/22.jpg,200,3
2019-01-24 11:50:09,/products/21,200,3
2019-01-24 11:50:09,/products/images/21.jpg,200,4
2019-01-24 11:53:49,/products/17,100,1
2019-01-24 11:53:49,/products/images/17.jpg,200,0
2019-01-24 11:56:13,/products/22,200,10
2019-01-24 11:56:13,/products/images/22.jpg,200,10
2019-01-24 12:00:10,/products/40,503,89
2019-01-24 12:00:10,/products/images/40.jpg,404,59
2019-01-24 12:03:00,/products/27,100,8
2019-01-24 12:03:00,/products/images/27.jpg,100,6
2019-01-24 12:04:11,/products/32,200,6
2019-01-24 12:04:11,/products/images/32.jpg,100,5
2019-01-24 13:37:08,/,200,4
2019-01-24 13:37:33,/products/22,100,2
2019-01-24 13:37:33,/products/images/22.jpg,200,9
2019-01-24 13:37:39,/products/47,200,10
2019-01-24 13:37:39,/products/images/47.jpg,100,7
2019-01-24 13:40:13,/products/3,100,5
2019-01-24 13:40:13,/products/images/3.jpg,200,8
2019-01-24 13:42:10,/products/12,404,83
2019-01-24 13:42:10,/products/images/12.jpg,200,3
2019-01-24 13:44:54,/products/51,200,5
2019-01-24 13:44:54,/products/images/51.jpg,200,10
2019-01-24 13:46:24,/products/40,100,9
2019-01-24 13:46:24,/products/images/40.jpg,200,0
2019-01-24 13:50:54,/products/16,200,2
2019-01-24 13:50:54,/products/images/16.jpg,200,3
2019-01-24 13:54:23,/products/12,200,9
2019-01-24 13:54:23,/products/images/12.jpg,100,5
2019-01-24 18:10:31,/,200,9
2019-01-24 18:12:36,/products/49,200,8
2019-01-24 18:12:36,/products/images/49.jpg,200,5
2019-01-24 18:12:50,/products/45,200,9
2019-01-24 18:12:50,/products/images/45.jpg,200,10
2019-01-24 18:14:31,/products/4,200,6
2019-01-24 18:14:31,/products/images/4.jpg,200,5
2019-01-24 18:18:13,/products/37,200,5
2019-01-24 18:18:13,/products/images/37.jpg,200,6
2019-01-24 18:22:39,/products/43,200,1
2019-01-24 18:22:39,/products/images/43.jpg,200,1
2019-01-24 18:24:35,/products/34,200,1
2019-01-24 18:24:35,/products/images/34.jpg,200,9
2019-01-24 20:46:26,/,404,64
2019-01-24 20:51:10,/products/27,200,3
2019-01-24 20:51:10,/products/images/27.jpg,100,10
2019-01-24 20:54:21,/products/51,200,10
2019-01-24 20:54:21,/products/images/51.jpg,200,4
2019-01-24 22:54:30,/,200,6
2019-01-24 22:59:29,/products/23,200,2
2019-01-24 22:59:29,/products/images/23.jpg,404,48
2019-01-24 23:01:45,/products/28,100,10
2019-01-24 23:01:45,/products/images/28.jpg,200,0
2019-01-24 23:05:11,/products/24,100,3
2019-01-24 23:05:11,/products/images/24.jpg,200,6
2019-01-24 23:06:03,/products/15,200,5
2019-01-24 23:06:03,/products/images/15.jpg,200,9
2019-01-25 01:26:35,/,404,81
2019-01-25 01:29:45,/products/12,200,6
2019-01-25 01:29:45,/products/images/12.jpg,503,63
2019-01-25 05:58:14,/,200,7
2019-01-25 05:58:52,/products/28,200,3
2019-01-25 05:58:52,/products/images/28.jpg,503,79
2019-01-25 06:00:39,/products/35,200,4
2019-01-25 06:00:39,/products/images/35.jpg,200,10
2019-01-25 06:02:03,/products/20,100,5
2019-01-25 06:02:03,/products/images/20.jpg,200,6
2019-01-25 06:06:47,/products/22,100,5
2019-01-25 06:06:47,/products/images/22.jpg,503,88
2019-01-25 06:10:51,/products/43,200,4
2019-01-25 06:10:51,/products/images/43.jpg,200,10
2019-01-25 06:12:56,/products/10,200,8
2019-01-25 06:12:56,/products/images/10.jpg,200,4
2019-01-25 06:13:17,/products/24,200,0
2019-01-25 06:13:17,/products/images/24.jpg,100,4
2019-01-25 06:15:40,/products/22,200,5
2019-01-25 06:15:40,/products/images/22.jpg,200,8
2019-01-25 06:17:19,/products/45,200,1
2019-01-25 06:17:19,/products/images/45.jpg,100,1
2019-01-25 08:20:48,/,200,4
2019-01-25 08:24:19,/products/18,100,10
2019-01-25 08:24:19,/products/images/18.jpg,200,10
2019-01-25 08:28:42,/products/45,100,9
2019-01-25 08:28:42,/products/images/45.jpg,404,42
2019-01-25 10:37:19,/,200,7
2019-01-25 10:41:43,/products/41,200,5
2019-01-25 10:41:43,/products/images/41.jpg,100,8
2019-01-25 10:45:56,/products/32,100,2
2019-01-25 10:45:56,/products/images/32.jpg,200,5
2019-01-25 10:47:27,/products/30,100,9
2019-01-25 10:47:27,/products/images/30.jpg,200,1
2019-01-25 10:47:38,/products/47,100,8
2019-01-25 10:47:38,/products/images/47.jpg,200,10
2019-01-25 10:49:26,/products/19,200,5
2019-01-25 10:49:26,/products/images/19.jpg,200,0
2019-01-25 10:53:54,/products/10,200,7
2019-01-25 10:53:54,/products/images/10.jpg,100,8
2019-01-25 10:57:43,/products/24,200,5
2019-01-25 10:57:43,/products/images/24.jpg,200,0
2019-01-25 11:00:58,/products/14,503,82
2019-01-25 11:00:58,/products/images/14.jpg,200,3
2019-01-25 11:05:21,/products/23,404,38
2019-01-25 11:05:21,/products/images/23.jpg,100,6
2019-01-25 16:05:49,/,503,90
2019-01-25 16:08:41,/products/21,200,7
2019-01-25 16:08:41,/products/images/21.jpg,503,51
2019-01-25 16:10:30,/products/40,100,8
2019-01-25 16:10:30,/products/images/40.jpg,200,3
2019-01-25 21:02:23,/,200,4
2019-01-26 00:24:15,/,200,5
2019-01-26 00:29:03,/products/30,200,5
2019-01-26 00:29:03,/products/images/30.jpg,200,7
2019-01-26 02:00:45,/,200,4
2019-01-26 03:16:09,/,200,9
2019-01-26 03:16:51,/products/22,200,0
2019-01-26 03:16:51,/products/images/22.jpg,200,6
2019-01-26 03:21:39,/products/42,100,4
2019-01-26 03:21:39,/products/images/42.jpg,200,4
2019-01-26 03:22:22,/products/31,100,4
2019-01-26 03:22:22,/products/images/31.jpg,100,10
2019-01-26 03:26:57,/products/21,200,10
2019-01-26 03:26:57,/products/images/21.jpg,200,1
2019-01-26 03:31:51,/products/39,200,3
2019-01-26 03:31:51,/products/images/39.jpg,200,0
2019-01-26 07:32:42,/,200,7
2019-01-26 07:37:31,/products/22,404,77
2019-01-26 07:37:31,/products/images/22.jpg,100,2
2019-01-26 11:31:20,/,200,1
2019-01-26 11:33:17,/products/6,100,4
2019-01-26 11:33:17,/products/images/6.jpg,200,7
2019-01-26 11:33:57,/products/1,200,5
2019-01-26 11:33:57,/products/images/1.jpg,200,0
2019-01-26 16:06:59,/,200,5
2019-01-26 16:09:02,/products/30,200,10
2019-01-26 16:09:02,/products/images/30.jpg,100,8
2019-01-26 16:10:10,/products/30,100,3
2019-01-26 16:10:10,/products/images/30.jpg,100,1
2019-01-26 16:12:11,/products/49,200,8
2019-01-26 16:12:11,/products/images/49.jpg,100,8
2019-01-26 16:12:32,/products/29,200,9
2019-01-26 16:12:32,/products/images/29.jpg,200,5
2019-01-26 16:13:27,/products/18,100,0
2019-01-26 16:13:27,/products/images/18.jpg,200,6
2019-01-26 16:16:20,/products/38,100,1
2019-01-26 16:16:20,/products/images/38.jpg,100,4
2019-01-26 16:17:25,/products/27,200,5
2019-01-26 16:17:25,/products/images/27.jpg,200,0
2019-01-26 16:47:14,/,200,0
2019-01-26 16:52:11,/products/23,200,0
2019-01-26 16:52:11,/products/images/23.jpg,100,9
2019-01-26 16:57:04,/products/8,200,8
2019-01-26 16:57:04,/products/images/8.jpg,200,6
2019-01-26 16:57:54,/products/12,100,8
2019-01-26 16:57:54,/products/images/12.jpg,200,7
2019-01-26 16:59:27,/products/11,200,7
2019-01-26 16:59:27,/products/images/11.jpg,503,68
2019-01-26 17:03:36,/products/46,200,10
2019-01-26 17:03:36,/products/images/46.jpg,100,10
2019-01-26 17:07:13,/products/39,200,9
2019-01-26 17:07:13,/products/images/39.jpg,200,4
2019-01-26 20:33:07,/,200,1
2019-01-26 20:36:05,/products/10,200,10
2019-01-26 20:36:05,/products/images/10.jpg,200,9
2019-01-26 20:37:06,/products/50,200,0
2019-01-26 20:37:06,/products/images/50.jpg,200,2
2019-01-26 20:40:02,/products/17,200,1
2019-01-26 20:40:02,/products/images/17.jpg,200,8
2019-01-26 20:44:28,/products/4,200,0
2019-01-26 20:44:28,/products/images/4.jpg,200,6
2019-01-26 20:48:12,/products/46,100,2
2019-01-26 20:48:12,/products/images/46.jpg,100,6
2019-01-26 20:48:41,/products/35,503,99
2019-01-26 20:48:41,/products/images/35.jpg,100,4
2019-01-26 20:49:33,/products/47,100,1
2019-01-26 20:49:33,/products/images/47.jpg,100,10
2019-01-26 20:54:33,/products/20,200,4
2019-01-26 20:54:33,/products/images/20.jpg,200,5
2019-01-26 20:56:43,/products/21,200,1
2019-01-26 20:56:43,/products/images/21.jpg,200,7
2019-01-27 01:42:16,/,200,8
2019-01-27 01:42:39,/products/8,200,4
2019-01-27 01:42:39,/products/images/8.jpg,200,4
2019-01-27 01:42:47,/products/25,200,0
2019-01-27 01:42:47,/products/images/25.jpg,100,1
2019-01-27 01:45:40,/products/47,200,0
2019-01-27 01:45:40,/products/images/47.jpg,200,4
2019-01-27 01:50:05,/products/8,200,9
2019-01-27 01:50:05,/products/images/8.jpg,200,10
2019-01-27 01:51:25,/products/9,200,4
2019-01-27 01:51:25,/products/images/9.jpg,503,55
2019-01-27 01:54:29,/products/15,503,76
2019-01-27 01:54:29,/products/images/15.jpg,100,4
2019-01-27 01:57:28,/products/20,200,0
2019-01-27 01:57:28,/products/images/20.jpg,100,10
2019-01-27 02:00:00,/products/14,200,1
